Union Grove|WI|42.68807|-88.05147|4891
Verona|WI|42.99083|-89.53318|12540
Viroqua|WI|43.55692|-90.88874|4362
Wales|WI|43.00445|-88.37676|2573
Walworth|WI|42.53113|-88.59955|2838
Waterloo|WI|43.18388|-88.98844|3343
Waterford|WI|42.76307|-88.21426|5358
Watertown|WI|43.19472|-88.72899|23819
Waukesha|WI|43.01168|-88.23148|71970
Waunakee|WI|43.19194|-89.45567|13311
Waupaca|WI|44.35803|-89.08595|6014
Waupun|WI|43.63332|-88.72955|11343
Wausau|WI|44.95914|-89.63012|39094
Wauwatosa|WI|43.04946|-88.00759|47614
West Allis|WI|43.01668|-88.00703|60620
West Bend|WI|43.42528|-88.18343|31695
West Milwaukee|WI|43.01251|-87.97259|4212
West Salem|WI|43.89913|-91.08125|5014
Weston|WI|44.8908|-89.54762|15069
Whitefish Bay|WI|43.11334|-87.90009|14110
Whitewater|WI|42.83362|-88.73233|14692
Williams Bay|WI|42.57807|-88.54093|2600
Wind Lake|WI|42.82946|-88.1587|5342
Windsor|WI|43.21833|-89.34151|3573
Wisconsin Dells|WI|43.62748|-89.77096|2705
Wisconsin Rapids|WI|44.38358|-89.81735|17897
Wrightstown|WI|44.32582|-88.16288|3325
Follansbee|WV|40.32757|-80.59591|2887
Hooverson Heights|WV|40.32479|-80.57757|2590
Weirton|WV|40.41896|-80.58952|19175
Weirton Heights|WV|40.4084|-80.53924|19450
Wellsburg|WV|40.27201|-80.60952|2704
Wheeling|WV|40.06396|-80.72091|27648
Three Rivers|MA|42.1812|-72.36064|2890
South Duxbury|MA|42.02316|-70.68281|3360
Sheffield|MA|42.11037|-73.35511|3393
Carmel|ME|44.79757|-69.05115|2512
Nowthen|MN|45.32802|-93.47023|4582
Ansonia|CT|41.34621|-73.079|18854
Avon|CT|41.80982|-72.83065|18932
Barkhamsted|CT|41.92926|-72.91399|3647
Bethel|CT|41.37121|-73.41401|9549
Bloomfield|CT|41.82649|-72.73009|21535
Blue Hills|CT|41.81288|-72.69759|2901
Bridgeport|CT|41.17923|-73.18945|147629
Bristol|CT|41.67176|-72.94927|60452
East Windsor|CT|41.91232|-72.54509|4069
Branford|CT|41.27954|-72.8151|29438
Byram|CT|41.00426|-73.65374|4146
Cheshire|CT|41.49899|-72.90066|29443
Clinton|CT|41.27871|-72.52759|3368
Colchester|CT|41.57565|-72.33203|4781
Collinsville|CT|41.81288|-72.9201|3746
Holbrook|AZ|34.90225|-110.15818|5019
Fillmore|CA|34.39916|-118.91815|15548
Cool|CA|38.88722|-121.01472|4100
Bisbee|AZ|31.44815|-109.92841|5208
Black Canyon City|AZ|34.07087|-112.15071|2837
Vine Hill|CA|38.00853|-122.09608|3761
Buckeye|AZ|33.37032|-112.58378|50876
Bullhead City|AZ|35.14778|-114.5683|39445
Camp Verde|AZ|34.56364|-111.85432|11155
Carefree|AZ|33.82226|-111.9182|3610
Casa Grande|AZ|32.8795|-111.75735|51460
Casas Adobes|AZ|32.32341|-110.9951|66795
Catalina|AZ|32.50556|-110.92111|7569
Catalina Foothills|AZ|32.29785|-110.9187|50796
Cave Creek|AZ|33.83333|-111.95083|5341
Chandler|AZ|33.30616|-111.84125|260828
Chinle|AZ|36.15445|-109.55261|4518
Chino Valley|AZ|34.75752|-112.45378|11137
Citrus Park|AZ|33.54865|-112.44433|4028
Clarkdale|AZ|34.77113|-112.05794|4240
Clifton|AZ|33.0509|-109.29618|3685
Colorado City|AZ|36.99026|-112.97577|4832
Coolidge|AZ|32.97784|-111.51762|12297
Cordes Lakes|AZ|34.30781|-112.10349|2633
Cornville|AZ|34.7178|-111.92154|3280
Corona de Tucson|AZ|31.96536|-110.77564|5675
Cottonwood|AZ|34.73919|-112.00988|11818
Deer Valley|AZ|33.68393|-112.13488|165656
Douglas|AZ|31.34455|-109.54534|16592
Drexel Heights|AZ|32.14119|-111.02843|27749
Eagar|AZ|34.11124|-109.29238|4869
El Mirage|AZ|33.61309|-112.3246|33935
Eloy|AZ|32.7559|-111.55484|17059
Flagstaff|AZ|35.19807|-111.65127|70320
Florence|AZ|33.03145|-111.38734|31110
Flowing Wells|AZ|32.29396|-111.00982|16419
Fort Defiance|AZ|35.74446|-109.07648|3624
Fortuna Foothills|AZ|32.65783|-114.41189|26265
Fountain Hills|AZ|33.61171|-111.71736|23899
Gilbert|AZ|33.35283|-111.78903|247542
Glendale|AZ|33.53865|-112.18599|240126
Globe|AZ|33.39422|-110.7865|7396
Gold Camp|AZ|33.29367|-111.30429|10159
Golden Valley|AZ|35.22333|-114.22301|8370
Goodyear|AZ|33.43532|-112.35821|79003
Green Valley|AZ|31.85425|-110.9937|21391
Guadalupe|AZ|33.37088|-111.96292|6177
Kachina Village|AZ|35.09696|-111.69266|2622
Kayenta|AZ|36.72778|-110.25458|5189
Kingman|AZ|35.18944|-114.05301|28912
Lake Havasu City|AZ|34.4839|-114.32245|53553
Lake Montezuma|AZ|34.63224|-111.77793|4706
Lake of the Woods|AZ|34.16393|-109.98955|4094
Laveen|AZ|33.36282|-112.16932|5930
Linden|AZ|34.28504|-110.15706|2597
Litchfield Park|AZ|33.49337|-112.35794|5533
Marana|AZ|32.43674|-111.22538|41315
Maricopa|AZ|33.05811|-112.04764|48602
Maryvale|AZ|33.50199|-112.17765|208189
Mesa|AZ|33.42227|-111.82264|471825
Mohave Valley|AZ|34.93306|-114.58885|2616
New River|AZ|33.91587|-112.13599|14952
Nogales|AZ|31.34038|-110.93425|20252
Oracle|AZ|32.61091|-110.77093|3686
Oro Valley|AZ|32.39091|-110.96649|45303
Page|AZ|36.91472|-111.45583|7490
Paradise Valley|AZ|33.53115|-111.94265|13922
Parker|AZ|34.15002|-114.28912|3046
Paulden|AZ|34.88558|-112.46823|5231
Payson|AZ|34.23087|-111.32514|15345
Peoria|AZ|33.5806|-112.23738|190985
Phoenix|AZ|33.44838|-112.07404|1650070
Picture Rocks|AZ|32.34591|-111.24621|9563
Pima|AZ|32.89656|-109.82835|2524
Pinetop-Lakeside|AZ|34.14254|-109.96038|4345
Prescott|AZ|34.54002|-112.4685|41899
Prescott Valley|AZ|34.61002|-112.31572|42197
Quartzsite|AZ|33.66391|-114.22995|3626
Queen Creek|AZ|33.24866|-111.6343|34614
Rio Rico|AZ|31.47148|-110.97648|18962
Sacaton|AZ|33.07672|-111.7393|2672
Safford|AZ|32.83395|-109.70758|9683
Sahuarita|AZ|31.95758|-110.95565|25707
Saint Johns|AZ|34.50587|-109.36093|3480
San Carlos|AZ|33.34562|-110.45504|4038
San Carlos|AZ|33.34588|-111.8507|4103
San Luis|AZ|32.487|-114.78218|31520
San Manuel|AZ|32.59979|-110.63093|3551
Scottsdale|AZ|33.50921|-111.89903|236839
Sedona|AZ|34.86974|-111.76099|10388
Show Low|AZ|34.25421|-110.02983|10860
Sierra Vista|AZ|31.55454|-110.30369|43355
Snowflake|AZ|34.51337|-110.07845|5666
Somerton|AZ|32.59644|-114.70968|15048
South Tucson|AZ|32.19952|-110.96842|5715
Summit|AZ|32.06702|-110.95148|5372
Sun City|AZ|33.59754|-112.27182|37499
Sun City West|AZ|33.66198|-112.34127|24535
Sun Lakes|AZ|33.21116|-111.87542|13975
Superior|AZ|33.29395|-111.09623|2943
Surprise|AZ|33.63059|-112.33322|143148
Swift Trail Junction|AZ|32.72979|-109.71397|2935
Tanque Verde|AZ|32.25174|-110.73731|16901
Taylor|AZ|34.46504|-110.09123|4151
Tempe|AZ|33.41477|-111.90931|175826
Tempe Junction|AZ|33.41421|-111.94348|158368
Thatcher|AZ|32.84923|-109.75925|4992
Three Points|AZ|32.07675|-111.31371|5581
Tolleson|AZ|33.45004|-112.25932|7008
Tortolita|AZ|32.41035|-111.01732|4274
Tuba City|AZ|36.13499|-111.23986|8611
Tucson|AZ|32.22174|-110.92648|542629
Tucson Estates|AZ|32.18758|-111.09093|12192
Vail|AZ|32.04786|-110.71203|10208
Wellton|AZ|32.67283|-114.14688|2936
Whetstone|AZ|31.69251|-110.35013|2617
Whiteriver|AZ|33.83699|-109.96427|4104
Wickenburg|AZ|33.96864|-112.72962|6806
Willcox|AZ|32.25285|-109.83201|3552
Williams|AZ|35.24946|-112.191|3122
Williamson|AZ|34.69002|-112.54101|5438
Window Rock|AZ|35.68057|-109.05259|2712
Winslow|AZ|35.02419|-110.69736|9600
Youngtown|AZ|33.59393|-112.30294|6613
Yuma|AZ|32.72532|-114.6244|95548
Acton|CA|34.46999|-118.19674|7596
Adelanto|CA|34.58277|-117.40922|33166
Agoura|CA|34.14306|-118.73787|20537
Agoura Hills|CA|34.13639|-118.77453|20915
Agua Caliente|CA|38.32408|-122.48804|27090
Agua Dulce|CA|34.49638|-118.32563|3342
Alameda|CA|37.77099|-122.26087|78630
Alamo|CA|37.8502|-122.03218|14570
Albany|CA|37.88687|-122.29775|19735
Alhambra|CA|34.09529|-118.12701|85551
Aliso Viejo|CA|33.56504|-117.72712|50195
Alondra Park|CA|33.88946|-118.33091|8592
Alpine|CA|32.83505|-116.76641|14236
Alta Sierra|CA|35.73126|-118.5539|7047
Alta Sierra|CA|39.14156|-121.05384|6911
Altadena|CA|34.18973|-118.13118|42777
Alum Rock|CA|37.36605|-121.82718|15536
American Canyon|CA|38.17492|-122.2608|20554
Amesti|CA|36.96356|-121.77912|3478
Anaheim|CA|33.83529|-117.9145|350742
Angels Camp|CA|38.06826|-120.53965|2677
Angwin|CA|38.57574|-122.44998|3051
Antelope|CA|38.70824|-121.32995|45770
Antioch|CA|38.00492|-121.80579|110542
Anza|CA|33.55503|-116.67363|3014
Apple Valley|CA|34.50083|-117.18588|72174
Aptos|CA|36.97717|-121.8994|6220
Arbuckle|CA|39.0174|-122.05775|3028
Arcadia|CA|34.13973|-118.03534|58408
Armona|CA|36.31578|-119.70846|4156
Arnold|CA|38.25547|-120.35103|3843
Aromas|CA|36.88856|-121.643|2650
Arroyo Grande|CA|35.11859|-120.59073|18108
Artesia|CA|33.86585|-118.08312|16961
Arvin|CA|35.20913|-118.82843|20876
Ashland|CA|37.69465|-122.11385|21925
Atascadero|CA|35.48942|-120.67073|29819
Atherton|CA|37.46133|-122.19774|7167
Atwater Village|CA|34.1164|-118.25646|15455
Atwater|CA|37.34772|-120.60908|29237
Auburn|CA|38.89657|-121.07689|13776
Auburn Lake Trails|CA|38.91434|-120.95244|3426
August|CA|37.97881|-121.26217|8390
Avalon|CA|33.34281|-118.32785|3799
Avenal|CA|36.00412|-120.12903|13301
Avocado Heights|CA|34.03612|-117.99118|15411
Azusa|CA|34.13362|-117.90756|49690
Bakersfield|CA|35.37329|-119.01871|373640
Baldwin Park|CA|34.08529|-117.9609|77071
Banning|CA|33.92557|-116.87641|30945
Barstow|CA|34.89859|-117.02282|23692
Barstow Heights|CA|34.86971|-117.05615|24202
Bay Point|CA|38.02909|-121.96163|21534
Bear Valley Springs|CA|35.15913|-118.62842|5172
Beaumont|CA|33.92946|-116.97725|43811
Bel Air|CA|34.08334|-118.44869|8253
Bell|CA|33.97751|-118.18702|36205
Bell Gardens|CA|33.96529|-118.15146|43106
Bellflower|CA|33.88168|-118.11701|78441
Belmont|CA|37.52021|-122.2758|27218
Ben Lomond|CA|37.08911|-122.08635|6234
Benicia|CA|38.04937|-122.15858|28167
Berkeley|CA|37.87159|-122.27275|120972
Bermuda Dunes|CA|33.7428|-116.28918|7282
Beverly Hills|CA|34.07362|-118.40036|34869
Big Bear City|CA|34.26112|-116.84503|12304
Big Bear Lake|CA|34.2439|-116.91142|5213
Bishop|CA|37.36354|-118.39511|3806
Blackhawk|CA|37.82076|-121.90774|9354
Bloomington|CA|34.07029|-117.39588|23851
Blythe|CA|33.6103|-114.59635|19208
Bonita|CA|32.65783|-117.03003|12538
Bonny Doon|CA|37.04162|-122.15052|2678
Bonsall|CA|33.28892|-117.22559|3982
Borrego Springs|CA|33.25587|-116.37501|3429
Bostonia|CA|32.80755|-116.93642|15379
Boulder Creek|CA|37.12606|-122.12219|4923
Boyle Heights|CA|34.0339|-118.20535|92785
Boyes Hot Springs|CA|38.3138|-122.48193|6656
Brawley|CA|32.97866|-115.53027|25897
Brea|CA|33.91668|-117.90006|41944
Brentwood|CA|37.93187|-121.69579|58968
Brentwood|CA|34.05195|-118.47397|33312
Brisbane|CA|37.68077|-122.39997|4717
Broadmoor|CA|37.6866|-122.48275|4176
Brooktrails|CA|39.44377|-123.38529|3235
Buellton|CA|34.6136|-120.19265|5082
Buena Park|CA|33.86751|-117.99812|83270
Burbank|CA|34.18084|-118.30897|105319
Burbank|CA|37.32328|-121.93162|4926
Burlingame|CA|37.5841|-122.36608|30459
Bystrom|CA|37.62076|-120.98577|4008
Cabazon|CA|33.91752|-116.78724|2535
Calabasas|CA|34.15778|-118.63842|23058
Calexico|CA|32.67895|-115.49888|40053
California City|CA|35.1258|-117.9859|13277
Calipatria|CA|33.1256|-115.51415|7424
Calistoga|CA|38.5788|-122.57971|5330
Calimesa|CA|34.0039|-117.06198|8542
Camarillo|CA|34.21639|-119.0376|67608
Cambria|CA|35.56414|-121.08075|6032
Cambrian Park|CA|37.25689|-121.93079|3282
Cameron Park|CA|38.66879|-120.98716|18228
Campbell|CA|37.28717|-121.94996|41117
Campo|CA|32.60645|-116.46891|2684
Canoga Park|CA|34.20112|-118.59814|60578
Canyon Country|CA|34.42333|-118.47203|59530
Canyon Lake|CA|33.68502|-117.27309|11080
Capitola|CA|36.97523|-121.95329|10189
Carlsbad|CA|33.15809|-117.35059|114746
Carmel Valley Village|CA|36.50605|-121.76594|4407
Carmel-by-the-Sea|CA|36.55524|-121.92329|3897
Carmichael|CA|38.61713|-121.32828|61762
Carpinteria|CA|34.39888|-119.51846|13727
Carson|CA|33.83141|-118.28202|93281
Casa Conejo|CA|34.18362|-118.94343|3249
Castaic|CA|34.48888|-118.62287|19015
Castro Valley|CA|37.6941|-122.08635|61388
Castroville|CA|36.76579|-121.758|6481
Cathedral City|CA|33.77974|-116.46529|53826
Cayucos|CA|35.44275|-120.89213|2592
Ceres|CA|37.59493|-120.95771|47963
Century City|CA|34.05557|-118.41786|5513
Cerritos|CA|33.85835|-118.06479|49975
Channel Islands Beach|CA|34.15806|-119.22316|3103
Charter Oak|CA|34.10306|-117.84589|9310
Chatsworth|CA|34.25723|-118.6012|41255
Cherry Valley|CA|33.97252|-116.97725|6362
Cherryland|CA|37.67938|-122.1033|14728
Chico|CA|39.72849|-121.83748|121345
Chinatown|CA|37.79993|-122.27025|3425
Chinatown|CA|37.7966|-122.40858|100574
Chino|CA|34.01223|-117.68894|85595
Chino Hills|CA|33.9938|-117.75888|78309
Chowchilla|CA|37.123|-120.26018|18510
Chula Vista|CA|32.64005|-117.0842|265757
Citrus|CA|34.11501|-117.89173|10866
Citrus Heights|CA|38.70712|-121.28106|87056
Claremont|CA|34.09668|-117.71978|36283
Clayton|CA|37.94103|-121.93579|11867
Clear Lake Riviera|CA|38.95406|-122.72082|3090
Clearlake|CA|38.95823|-122.62637|15182
Cloverdale|CA|38.80546|-123.01722|8811
Clovis|CA|36.82523|-119.70292|104180
Coachella|CA|33.6803|-116.17389|44635
Coalinga|CA|36.13968|-120.36015|16564
Colton|CA|34.0739|-117.31365|54621
Colusa|CA|39.21433|-122.00942|5935
Commerce|CA|34.00057|-118.15979|13081
Compton|CA|33.89585|-118.22007|98462
Concord|CA|37.97798|-122.03107|128667
Copperopolis|CA|37.98104|-120.64187|3671
Corcoran|CA|36.09801|-119.5604|22477
Corning|CA|39.92766|-122.17916|7548
Corona|CA|33.87529|-117.56644|164226
Coronado|CA|32.68589|-117.18309|24812
Corte Madera|CA|37.92548|-122.52748|9901
Costa Mesa|CA|33.64113|-117.91867|113204
Cotati|CA|38.32686|-122.70721|7445
Coto De Caza|CA|33.60419|-117.58699|14866
Cottonwood|CA|38.65824|-121.97108|3850
Country Club|CA|37.96881|-121.34078|9379
Covina|CA|34.09001|-117.89034|48984
Crest|CA|32.80727|-116.86808|2593
Crestline|CA|34.24195|-117.2856|10770
Crockett|CA|38.05242|-122.21302|3094
Cudahy|CA|33.96057|-118.18535|24311
Culver City|CA|34.02112|-118.39647|39717
Cupertino|CA|37.323|-122.03218|60572
Cutler|CA|36.52328|-119.28678|5000
Cypress|CA|33.81696|-118.03729|49290
Daly City|CA|37.70577|-122.46192|106562
Dana Point|CA|33.46697|-117.69811|34181
Danville|CA|37.82159|-121.99996|44400
Davis|CA|38.54491|-121.74052|67666
Day Valley|CA|37.03578|-121.86246|3409
Del Mar|CA|32.95949|-117.26531|4351
Del Monte Forest|CA|36.58635|-121.94746|4514
Del Aire|CA|33.91613|-118.36952|10001
Delano|CA|35.76884|-119.24705|52733
Delhi|CA|37.43216|-120.77854|10755
Denair|CA|37.52632|-120.79687|4404
Desert Hot Springs|CA|33.96173|-116.50353|28335
Diamond Bar|CA|34.02862|-117.81034|56897
Diamond Springs|CA|38.69463|-120.81494|11037
Dinuba|CA|36.54328|-119.38707|23702
Discovery Bay|CA|37.90854|-121.60023|13352
Dixon|CA|38.44546|-121.8233|19390
Dogtown|CA|38.21381|-121.08855|2506
Dos Palos|CA|36.98606|-120.62657|5125
Downey|CA|33.94001|-118.13257|114219
Duarte|CA|34.13945|-117.97729|21990
Dublin|CA|37.70215|-121.93579|57721
Durham|CA|39.64627|-121.79998|5518
Earlimart|CA|35.88412|-119.27233|8537
East Rancho Dominguez|CA|33.89807|-118.19535|15135
East Foothills|CA|37.38105|-121.81745|8269
East Hemet|CA|33.74002|-116.93891|17418
East La Mirada|CA|33.92446|-117.98895|9757
East Los Angeles|CA|34.0239|-118.17202|126496
East Oakdale|CA|37.78798|-120.80382|2762
East Palo Alto|CA|37.46883|-122.14108|29662
East Pasadena|CA|34.13814|-118.07384|6144
East Porterville|CA|36.05745|-118.97566|6767
East Richmond Heights|CA|37.94492|-122.31358|3280
East San Gabriel|CA|34.09168|-118.09118|14874
El Cajon|CA|32.79477|-116.96253|103679
El Centro|CA|32.792|-115.56305|43956
El Cerrito|CA|37.91576|-122.31164|23549
El Cerrito Corona|CA|33.84057|-117.52283|5100
El Dorado Hills|CA|38.68574|-121.08217|42108
El Granada|CA|37.50272|-122.46942|5467
El Monte|CA|34.06862|-118.02757|116732
El Rio|CA|34.23578|-119.16383|7198
El Segundo|CA|33.91918|-118.41647|17037
El Sobrante|CA|37.97715|-122.29525|12669
El Verano|CA|38.29769|-122.49165|4123
Elk Grove|CA|38.4088|-121.37162|166913
Elverta|CA|38.71379|-121.46273|5492
Emerald Lake Hills|CA|37.46466|-122.26802|4278
Emeryville|CA|37.83132|-122.28525|11694
Empire|CA|37.63826|-120.90215|4189
Encinitas|CA|33.03699|-117.29198|62930
Encino|CA|34.15917|-118.50119|44581
Escalon|CA|37.79781|-120.99792|7523
Escondido|CA|33.11921|-117.08642|151038
Esparto|CA|38.69213|-122.01719|3108
Eucalyptus Hills|CA|32.87977|-116.94669|5313
Exeter|CA|36.29606|-119.14205|10548
Fair Oaks|CA|38.64463|-121.27217|30912
Fairbanks Ranch|CA|32.99393|-117.18726|3148
Fairfax|CA|37.98715|-122.58887|7626
Fairfield|CA|38.24936|-122.03997|112970
Fairview|CA|37.67854|-122.0458|10003
Fallbrook|CA|33.37642|-117.25115|30534
Farmersville|CA|36.29773|-119.20678|10774
Felton|CA|37.05134|-122.0733|4057
Firebaugh|CA|36.85884|-120.45601|8330
Florin|CA|38.49602|-121.40884|47513
Folsom|CA|38.67796|-121.17606|76375
Fontana|CA|34.09223|-117.43505|212704
Foothill Farms|CA|38.67877|-121.35114|33121
Foothill Ranch|CA|33.68641|-117.66088|11698
Ford City|CA|35.15441|-119.45623|4278
Forestville|CA|38.47352|-122.89027|3293
Fort Bragg|CA|39.44572|-123.80529|7289
Fort Irwin|CA|35.26275|-116.68475|8845
Foster City|CA|37.55855|-122.27108|33477
Fountain Valley|CA|33.70918|-117.95367|56987
Fowler|CA|36.63051|-119.67847|6266
Frazier Park|CA|34.82276|-118.94482|2691
Freedom|CA|36.93523|-121.77301|3070
Fremont|CA|37.54827|-121.98857|232206
French Camp|CA|37.88409|-121.27106|3376
Fresno|CA|36.74773|-119.77237|542107
Fullerton|CA|33.87029|-117.92534|140847
Galt|CA|38.25464|-121.29995|25303
Garden Acres|CA|37.96381|-121.22939|10648
Garden Grove|CA|33.77391|-117.94145|175393
Gardena|CA|33.88835|-118.30896|60447
Garnet|CA|33.927|-116.477|7543
Gilroy|CA|37.00578|-121.56828|53231
Glen Avon|CA|34.01168|-117.48477|20199
Glendale|CA|34.14251|-118.25508|201020
Glendora|CA|34.13612|-117.86534|52009
Gold River|CA|38.62629|-121.24662|7912
Golden Hills|CA|35.14247|-118.49036|8656
Goleta|CA|34.43583|-119.82764|30944
Gonzales|CA|36.50663|-121.44438|8473
Good Hope|CA|33.76474|-117.26698|9192
Goshen|CA|36.35106|-119.42012|3006
Grand Terrace|CA|34.0339|-117.31365|12464
Granite Bay|CA|38.76323|-121.16384|20402
Granite Hills|CA|32.80311|-116.90475|3035
Grass Valley|CA|39.21906|-121.06106|12944
Greenacres|CA|35.38329|-119.10983|5566
Greenfield|CA|35.26885|-119.00288|3991
Greenfield|CA|36.3208|-121.24381|17184
Gridley|CA|39.36378|-121.69358|6582
Grover Beach|CA|35.12164|-120.62128|13600
Guadalupe|CA|34.97164|-120.57184|7318
Guerneville|CA|38.50186|-122.99611|4534
Gustine|CA|37.25772|-120.99882|5756
Hacienda Heights|CA|33.99307|-117.96868|54038
Half Moon Bay|CA|37.46355|-122.42859|12657
Hanford|CA|36.32745|-119.64568|55659
Harbison Canyon|CA|32.82033|-116.83002|3841
Hartley|CA|38.41713|-121.94691|2510
Hawaiian Gardens|CA|33.8314|-118.07284|14592
Hawthorne|CA|33.9164|-118.35257|88451
Hayward|CA|37.66882|-122.0808|158289
Healdsburg|CA|38.61047|-122.86916|11742
Heber|CA|32.73089|-115.52972|4275
Hemet|CA|33.74761|-116.97307|83861
Hercules|CA|38.01714|-122.28858|25314
Hermosa Beach|CA|33.86224|-118.39952|19860
Hesperia|CA|34.42639|-117.30088|93295
Hidden Meadows|CA|33.22531|-117.11253|3485
Hidden Valley Lake|CA|38.80796|-122.55832|5579
Highgrove|CA|34.01585|-117.33338|3988
Highland|CA|34.12834|-117.20865|54854
Hillsborough|CA|37.5741|-122.37942|11451
Hollister|CA|36.85245|-121.4016|37462
Hollywood|CA|34.09834|-118.32674|167664
Holtville|CA|32.81116|-115.38026|6404
Home Gardens|CA|33.87807|-117.52088|11570
Homeland|CA|33.74308|-117.1092|5969
Hughson|CA|37.59688|-120.86604|7384
Huntington Beach|CA|33.6603|-117.99923|201899
Huntington Park|CA|33.98168|-118.22507|59430
Huron|CA|36.20273|-120.10292|6836
Idyllwild|CA|33.74002|-116.71891|3583
Imperial|CA|32.84755|-115.56944|17095
Imperial Beach|CA|32.58394|-117.11308|27408
Indian Wells|CA|33.71791|-116.34311|5289
Indio|CA|33.7207|-116.21677|87533
Inglewood|CA|33.96168|-118.35313|111666
Interlaken|CA|36.95134|-121.73384|7321
Ione|CA|38.35269|-120.93272|7000
Irvine|CA|33.66946|-117.82311|256927
Isla Vista|CA|34.41333|-119.86097|23096
Ivanhoe|CA|36.38717|-119.21789|4495
Jackson|CA|38.3488|-120.7741|4649
Jamestown|CA|37.95326|-120.4227|3433
Jamul|CA|32.717|-116.87613|6163
Joshua Tree|CA|34.13473|-116.31307|7414
Kelseyville|CA|38.97795|-122.83944|3353
Kennedy|CA|37.92992|-121.25272|3254
Kensington|CA|37.91048|-122.28025|5077
Kentfield|CA|37.95215|-122.5572|6485
Kerman|CA|36.72356|-120.05988|14475
Keyes|CA|37.5566|-120.91549|5601
King City|CA|36.21274|-121.12603|13902
Kings Beach|CA|39.23768|-120.02658|3796
Kingsburg|CA|36.51384|-119.55402|11824
Koreatown|CA|34.05779|-118.30091|124281
La Cañada Flintridge|CA|34.19917|-118.18785|20246
La Habra|CA|33.93196|-117.94617|62131
La Habra Heights|CA|33.96085|-117.95062|5454
La Jolla|CA|32.84727|-117.2742|42808
La Mesa|CA|32.76783|-117.02308|60089
La Mirada|CA|33.91724|-118.01201|49520
La Palma|CA|33.8464|-118.04673|15904
La Presa|CA|32.70811|-116.99725|34169
La Puente|CA|34.02001|-117.94951|40745
La Quinta|CA|33.66336|-116.31001|40476
La Riviera|CA|38.56685|-121.3569|10802
La Selva Beach|CA|36.93662|-121.86468|2843
La Verne|CA|34.10084|-117.76784|32681
Ladera Heights|CA|33.99418|-118.37535|6498
Ladera Ranch|CA|33.57086|-117.63561|22980
Lafayette|CA|37.88576|-122.11802|25843
Laguna|CA|38.42102|-121.42384|46621
Laguna Beach|CA|33.54225|-117.78311|23365
Laguna Hills|CA|33.61252|-117.71283|31748
Laguna Niguel|CA|33.52253|-117.70755|65806
Laguna Woods|CA|33.6103|-117.72533|16406
Lake Arrowhead|CA|34.24834|-117.18921|12424
Lake Elsinore|CA|33.66808|-117.32726|61981
Lake Forest|CA|33.64697|-117.68922|82492
Lake Isabella|CA|35.61801|-118.47314|3466
Lake Los Angeles|CA|34.61249|-117.82812|12328
Lake San Marcos|CA|33.12615|-117.20837|4437
Lake Wildwood|CA|39.23295|-121.20051|4991
Lake of the Pines|CA|39.03962|-121.05661|3917
Lakeland Village|CA|33.63863|-117.34393|11541
Lakeport|CA|39.04295|-122.91583|4807
Lakeside|CA|32.85727|-116.92225|20648
Lakewood|CA|33.85363|-118.13396|81611
Lamont|CA|35.25968|-118.91427|15120
Lancaster|CA|34.69804|-118.13674|161103
Larkspur|CA|37.93409|-122.53525|12417
Las Flores|CA|34.03723|-118.63592|6037
Las Flores|CA|33.58808|-117.62672|5971
Las Lomas|CA|36.86523|-121.73495|3024
Lathrop|CA|37.8227|-121.27661|20866
Lawndale|CA|33.88724|-118.35257|33430
Lemon Grove|CA|32.74255|-117.03142|26709
Lemoore|CA|36.30078|-119.78291|25647
Lennox|CA|33.93807|-118.35258|22753
Lenwood|CA|34.87665|-117.10393|3543
Lincoln|CA|38.89156|-121.29301|49757
Lincoln Village|CA|38.0052|-121.32828|4381
Linda|CA|39.12767|-121.5508|17773
Lindsay|CA|36.20301|-119.08816|13217
Live Oak|CA|36.98356|-121.98052|17158
Live Oak|CA|39.27572|-121.65997|8531
Livingston|CA|37.38688|-120.72353|13902
Livermore|CA|37.68187|-121.76801|88126
Lockeford|CA|38.16353|-121.14994|3233
Lodi|CA|38.1302|-121.27245|64596
Loma Linda|CA|34.04835|-117.26115|24045
Lomita|CA|33.79224|-118.31507|20785
Lompoc|CA|34.63915|-120.45794|44164
Long Beach|CA|33.76696|-118.18923|474140
Loomis|CA|38.82129|-121.193|6836
Los Alamitos|CA|33.80307|-118.07256|11449
Los Altos|CA|37.38522|-122.11413|30671
Los Altos Hills|CA|37.37966|-122.13746|8419
Los Angeles|CA|34.05223|-118.24368|3820914
Los Banos|CA|37.05828|-120.84992|37457
Los Gatos|CA|37.22661|-121.97468|30705
Los Osos|CA|35.31109|-120.8324|14276
Los Serranos|CA|33.97279|-117.70811|7099
Loyola|CA|37.35133|-122.10052|3261
Lucerne|CA|36.38078|-119.6643|3443
Lucerne|CA|39.09017|-122.79638|3067
Lucerne Valley|CA|34.44389|-116.96781|5811
Lynwood|CA|33.93029|-118.21146|71989
Madera|CA|36.96134|-120.06072|64208
Madera Acres|CA|37.01911|-120.06683|9163
Magalia|CA|39.81211|-121.57831|11310
Malibu|CA|34.02577|-118.7804|12965
Mammoth Lakes|CA|37.64855|-118.97208|7946
Manhattan Beach|CA|33.88474|-118.41091|35818
Manteca|CA|37.79743|-121.21605|75448
Marin City|CA|37.86854|-122.50914|2666
Marina|CA|36.6844|-121.80217|21229
Marina del Rey|CA|33.98162|-118.45371|8866
